,ID,HOU,GOV,SEX,SEN,AGE8,AGEBYRACE,CDNUM,EDUC18,LATINO,PARTYBYRACE,PARTYID,PARTYSEX,PHIL3,PTYIDEO7,QRACEAI,REGION,SIZEPLAC,SUBURBWHITE,VERSION,WEIGHT,SEXBYRACE,RACE2B,STANUM,ELECTSECFOREIGN18,KAVANAUGH18,TRUMP4,VOTE2016,TRUMPFP18,CONTROLHOUSE,VETVOTER,FTVOTER18,ABORTION18
17736,67130,2,2.0,1,1.0,4,2,1,3,2.0,1,2,5,3,1,1,2,1,1,Version 1,0.5282118320465089,1,1,46,1,1,3,2,1,2,2.0,2.0,2
17738,67132,1,1.0,1,1.0,3,2,11,5,2.0,2,1,1,2,7,1,2,1,1,Version 1,0.438135653734207,1,1,20,2,2,1,1,3,1,2.0,2.0,1
17741,67143,1,1.0,1,1.0,7,4,11,4,2.0,2,1,1,2,7,1,4,3,3,Version 1,0.983917415142059,1,1,30,2,2,1,1,3,1,2.0,2.0,1
17750,67166,1,1.0,1,1.0,7,4,3,5,2.0,2,1,1,2,7,1,2,1,1,Version 1,0.762973785400391,1,1,21,2,2,1,1,3,1,2.0,2.0,1
17760,67183,2,2.0,1,2.0,5,3,1,2,2.0,1,2,5,3,1,1,1,2,3,Version 1,0.089184857904911,1,1,47,2,3,3,2,1,2,2.0,2.0,2
17769,67207,1,1.0,1,1.0,6,11,1,5,1.0,6,1,1,2,7,1,1,5,3,Version 1,0.0571679994463921,5,2,47,2,2,1,3,2,1,2.0,2.0,1
17770,67208,1,,2,,7,4,1,1,2.0,2,1,2,1,5,1,3,1,2,Version 1,1.1664628982543899,2,1,16,2,2,1,1,3,1,2.0,2.0,1
17773,67214,1,1.0,2,1.0,2,13,2,4,2.0,8,3,4,3,3,5,4,1,3,Version 1,0.69187593460083,7,2,30,1,2,4,3,2,1,2.0,2.0,1
17775,67217,2,1.0,1,1.0,3,2,11,5,2.0,1,2,5,1,2,1,4,3,3,Version 1,0.886728644371033,1,1,30,2,1,4,1,3,2,2.0,2.0,1
17776,67220,2,1.0,2,2.0,3,2,1,4,2.0,1,2,6,1,2,1,2,2,3,Version 1,0.5797500014305109,2,1,25,1,1,1,1,3,1,2.0,2.0,1
17777,67222,1,1.0,1,1.0,2,1,20,4,2.0,2,1,1,2,7,1,4,2,3,Version 1,0.378927290439606,1,1,30,2,2,1,1,3,1,2.0,2.0,1
17781,67228,1,1.0,2,1.0,2,1,1,2,2.0,2,1,2,2,7,1,1,1,2,Version 1,0.450245797634125,2,1,29,2,2,1,1,3,1,2.0,1.0,1
17782,67229,1,1.0,2,1.0,2,1,1,2,2.0,2,1,2,2,7,1,1,1,2,Version 1,0.450245797634125,2,1,29,2,2,1,1,3,1,2.0,1.0,1
17786,67242,2,1.0,2,2.0,6,13,11,5,2.0,8,3,4,2,6,4,2,1,3,Version 1,0.8054998517036441,7,2,20,1,1,1,2,2,2,2.0,2.0,1
17800,67262,1,1.0,1,1.0,5,11,5,4,1.0,6,1,1,1,5,3,2,2,3,Version 1,0.9061045646667479,5,2,21,2,3,1,1,3,1,2.0,2.0,1
17803,67267,2,2.0,2,2.0,6,3,2,2,2.0,3,3,4,1,4,1,4,1,2,Version 1,1.2195521593093899,2,1,30,1,1,3,2,1,2,1.0,1.0,1
17805,67273,1,,1,1.0,7,13,13,5,2.0,8,1,1,1,5,4,4,3,3,Version 1,0.6297957897186279,7,2,30,2,2,1,1,3,1,2.0,2.0,1
17821,67309,2,2.0,2,2.0,5,3,2,2,2.0,1,2,6,3,1,1,4,1,2,Version 1,0.646032989025116,2,1,30,2,1,3,2,1,2,2.0,2.0,1
17823,67312,1,1.0,1,1.0,8,4,2,4,2.0,2,1,1,2,7,1,2,5,3,Version 1,0.783594727516174,1,1,21,2,2,1,1,3,1,2.0,2.0,1
17827,67319,1,,1,,3,6,1,1,2.0,4,1,1,1,5,2,3,1,3,Version 1,0.3814207017421721,3,2,16,2,2,1,4,3,1,2.0,2.0,2
17831,67330,2,2.0,2,2.0,6,3,5,2,2.0,3,4,4,1,4,1,2,1,2,Version 1,0.628723621368408,2,1,46,1,1,2,1,3,2,2.0,2.0,2
17841,67348,1,1.0,2,1.0,4,10,15,1,1.0,6,1,2,1,5,3,4,3,3,Version 1,0.399774998426437,6,2,30,2,2,1,1,2,1,2.0,2.0,2
17846,67362,1,1.0,1,1.0,3,2,3,1,2.0,2,1,1,3,5,1,2,1,1,Version 1,0.429207444190979,1,1,21,2,2,1,1,3,1,2.0,2.0,1
17849,67367,1,1.0,1,1.0,4,6,14,5,2.0,4,1,1,2,7,2,4,3,3,Version 1,0.47212952375412004,3,2,30,2,2,1,1,3,1,2.0,2.0,1
17853,67374,3,3.0,2,1.0,8,12,15,1,1.0,7,3,4,2,6,2,4,3,3,Version 1,1.32884073257446,6,2,30,1,2,1,3,3,3,2.0,2.0,1
17854,67375,2,2.0,1,2.0,6,3,1,4,2.0,1,2,5,3,1,1,2,1,1,Version 1,0.5282118320465089,1,1,46,1,1,4,2,1,2,2.0,2.0,1
17857,67383,1,1.0,2,1.0,1,1,11,4,2.0,2,1,2,1,5,1,2,1,2,Version 1,0.42943114042282104,2,1,20,1,1,2,2,3,1,2.0,2.0,1
17861,67396,2,2.0,1,2.0,6,7,15,5,2.0,5,4,3,2,6,2,4,3,3,Version 1,0.506568789482117,3,2,30,1,1,3,4,1,2,2.0,1.0,2
17862,67398,2,2.0,1,2.0,1,1,20,2,2.0,1,2,5,3,1,1,4,2,3,Version 1,0.523714661598206,1,1,30,1,1,3,2,1,2,2.0,2.0,2
17864,67400,1,1.0,1,1.0,3,10,1,3,1.0,6,1,1,1,5,1,1,5,3,Version 1,0.0571679994463921,5,2,47,2,2,1,3,3,1,2.0,2.0,1
17867,67404,1,1.0,1,1.0,6,3,35,2,2.0,2,1,1,2,7,1,1,2,3,Version 1,0.377935439348221,1,1,4,2,2,1,1,3,1,2.0,2.0,1
17871,67411,1,1.0,1,1.0,4,6,14,3,2.0,4,1,1,1,5,2,4,3,3,Version 1,0.47212952375412004,3,2,30,2,2,1,1,3,1,2.0,2.0,1
17877,67426,1,1.0,2,1.0,1,1,3,1,2.0,3,3,4,1,4,1,2,2,3,Version 1,0.409893661737442,2,1,21,2,2,1,3,3,1,2.0,1.0,1
17880,67430,1,1.0,1,1.0,3,2,3,2,2.0,1,2,5,1,2,1,2,5,3,Version 1,0.328828573226929,1,1,46,2,3,2,1,3,1,2.0,2.0,3
17897,67469,1,1.0,1,1.0,6,3,1,3,2.0,2,1,1,1,5,1,2,2,3,Version 1,0.31163641810417203,1,1,25,2,2,1,1,3,1,2.0,2.0,1
17905,67483,2,2.0,1,2.0,6,3,5,2,2.0,1,2,5,3,1,1,2,1,1,Version 1,0.5493403673172,1,1,46,1,1,3,2,1,2,2.0,2.0,1
17906,67484,2,2.0,1,2.0,5,3,26,2,2.0,1,2,5,3,1,1,3,1,1,Version 1,1.05138683319092,1,1,41,1,1,3,2,1,2,2.0,2.0,2
17907,67485,2,2.0,1,2.0,5,3,26,2,2.0,1,2,5,3,1,1,3,1,1,Version 1,1.05138683319092,1,1,41,1,1,3,2,1,2,2.0,2.0,2
17911,67495,2,2.0,1,2.0,5,3,2,5,2.0,1,2,5,3,1,1,4,1,1,Version 1,0.523925721645355,1,1,30,1,1,3,2,1,2,2.0,2.0,2
17913,67497,2,2.0,2,2.0,6,3,11,2,2.0,3,3,4,1,4,1,4,3,3,Version 1,1.09339153766632,2,1,30,2,1,4,2,2,2,2.0,2.0,1
17915,67502,1,1.0,1,1.0,1,1,1,2,2.0,2,1,1,2,7,1,2,2,3,Version 1,0.266879290342331,1,1,25,2,2,1,1,3,1,2.0,1.0,2
17917,67506,1,1.0,1,1.0,7,4,2,5,2.0,2,1,1,1,5,1,2,5,3,Version 1,0.783594727516174,1,1,21,2,2,1,1,3,1,2.0,2.0,1
17920,67509,2,2.0,2,2.0,6,3,10,2,2.0,1,2,6,3,1,1,3,1,2,Version 1,2.60958385467529,2,1,41,2,1,3,2,1,2,2.0,2.0,2
17921,67513,1,1.0,2,,3,2,2,5,2.0,3,3,4,1,4,1,3,1,2,Version 1,0.20282569527626002,2,1,3,2,2,1,1,3,1,2.0,2.0,1
17923,67516,1,1.0,2,1.0,2,1,3,1,2.0,3,3,4,1,4,1,2,5,3,Version 1,0.322295695543289,2,1,46,1,2,4,2,2,1,2.0,2.0,1
17925,67518,1,1.0,1,1.0,7,4,3,3,2.0,2,1,1,2,7,1,2,2,3,Version 1,0.743410348892212,1,1,21,2,2,1,1,3,1,2.0,2.0,1
17928,67524,2,2.0,1,2.0,3,2,1,2,2.0,3,4,3,3,3,1,2,1,1,Version 1,0.5282118320465089,1,1,46,3,3,3,2,1,2,2.0,2.0,2
17929,67526,1,1.0,1,1.0,8,4,1,2,2.0,2,1,1,2,7,1,2,2,3,Version 1,0.553975522518158,1,1,25,2,2,1,1,3,1,2.0,2.0,1
17936,67544,2,2.0,2,2.0,6,3,11,5,2.0,3,3,4,1,4,1,4,3,3,Version 1,1.09339153766632,2,1,30,1,1,3,2,1,2,2.0,1.0,2
17949,67574,2,2.0,1,,5,3,2,2,2.0,1,2,5,3,1,1,3,1,1,Version 1,0.22750990092754397,1,1,3,2,1,3,2,1,2,2.0,2.0,2
17953,67579,1,1.0,1,1.0,4,10,2,4,1.0,6,1,1,2,7,1,2,5,3,Version 1,0.440807640552521,5,2,21,2,2,1,1,3,1,2.0,2.0,1
17954,67581,1,1.0,1,1.0,4,2,20,3,2.0,3,3,3,1,4,1,4,2,3,Version 1,0.483269214630127,1,1,30,1,2,1,1,3,1,2.0,2.0,1
17955,67583,1,1.0,1,1.0,1,5,15,2,2.0,4,1,1,3,5,2,4,3,3,Version 1,0.287386447191238,3,2,30,2,2,1,4,2,1,2.0,1.0,2
17961,67593,2,2.0,2,2.0,5,3,1,4,2.0,3,3,4,3,3,1,2,1,2,Version 1,0.6045419573783871,2,1,46,2,1,3,2,1,2,1.0,2.0,2
17963,67598,2,2.0,1,2.0,4,2,27,3,2.0,1,2,5,1,2,1,4,1,1,Version 1,1.97808694839478,1,1,30,1,1,3,2,1,2,2.0,2.0,1
17967,67610,2,2.0,1,2.0,6,3,1,5,2.0,1,2,5,1,2,1,1,2,3,Version 1,0.089184857904911,1,1,47,1,1,3,2,1,2,2.0,2.0,1
17968,67613,2,2.0,2,2.0,8,4,1,4,2.0,1,2,6,3,1,1,1,5,3,Version 1,0.101346433162689,2,1,47,1,1,3,2,1,2,2.0,2.0,1
17972,67619,4,1.0,2,2.0,4,2,11,4,2.0,3,3,4,1,4,1,2,1,2,Version 1,0.613202929496765,2,1,20,1,1,1,1,3,3,2.0,2.0,3
17973,67620,4,1.0,2,2.0,4,2,11,4,2.0,3,3,4,1,4,1,2,1,2,Version 1,0.613202929496765,2,1,20,1,1,1,1,3,3,2.0,2.0,3
17979,67630,2,2.0,1,,3,2,2,5,2.0,3,3,3,1,4,1,3,1,1,Version 1,0.22750990092754397,1,1,3,1,1,3,4,1,2,2.0,2.0,1
17981,67636,1,1.0,2,1.0,4,10,15,3,1.0,6,1,2,2,7,3,4,3,3,Version 1,0.690520405769348,6,2,30,2,3,2,1,3,1,2.0,1.0,1
17987,67647,2,2.0,1,2.0,3,2,1,2,2.0,1,2,5,3,1,1,1,5,3,Version 1,0.101346433162689,1,1,47,2,3,3,2,1,2,2.0,2.0,2
17990,67652,1,1.0,1,1.0,2,1,2,4,2.0,2,1,1,2,7,1,2,5,3,Version 1,0.37749901413917497,1,1,21,3,2,1,1,3,1,2.0,2.0,1
17994,67659,2,2.0,2,2.0,2,1,20,4,2.0,1,2,6,3,1,1,4,2,3,Version 1,0.6457727551460269,2,1,30,1,1,3,2,1,2,1.0,2.0,2
18011,67693,1,2.0,1,2.0,4,2,1,5,2.0,3,4,3,1,4,1,1,2,3,Version 1,0.0503078401088715,1,1,47,1,1,4,3,1,2,2.0,1.0,1
18013,67698,1,1.0,1,1.0,8,4,10,1,2.0,2,1,1,2,7,1,3,1,1,Version 1,3.60295629501343,1,1,41,2,2,1,1,3,1,2.0,2.0,1
18014,67699,1,1.0,1,1.0,8,4,10,1,2.0,2,1,1,2,7,1,3,1,1,Version 1,3.60295629501343,1,1,41,2,2,1,1,3,1,2.0,2.0,1
18020,67711,2,2.0,1,2.0,7,4,1,3,2.0,1,2,5,3,1,1,1,5,3,Version 1,0.101346433162689,1,1,47,2,1,3,2,1,2,2.0,2.0,2
18025,67720,1,1.0,1,1.0,5,3,2,5,2.0,2,1,1,2,7,1,2,5,3,Version 1,0.440807640552521,1,1,21,2,2,1,1,3,1,2.0,2.0,1
18028,67724,1,1.0,1,1.0,4,13,2,4,2.0,8,3,3,3,3,5,4,1,3,Version 1,0.37907999753952004,7,2,30,2,2,5,1,3,1,2.0,1.0,1
18032,67730,2,2.0,1,2.0,4,2,3,1,2.0,3,3,3,1,4,1,2,5,3,Version 1,0.28538039326667797,1,1,25,1,1,3,2,1,2,2.0,2.0,2
18034,67732,1,1.0,2,1.0,7,8,15,1,2.0,4,1,2,3,5,2,4,3,3,Version 1,1.19716012477875,4,2,30,2,2,1,1,3,1,2.0,2.0,1
18037,67738,2,2.0,2,2.0,6,3,1,2,2.0,1,2,6,1,2,1,1,5,3,Version 1,0.101346433162689,2,1,47,1,1,3,2,1,2,1.0,2.0,1
18042,67750,2,,1,,8,4,5,2,2.0,2,1,1,3,5,1,3,1,1,Version 1,0.8600944280624391,1,1,16,2,3,1,1,3,1,2.0,2.0,1
18059,67777,1,1.0,1,1.0,1,1,27,3,2.0,2,1,1,2,7,1,4,1,1,Version 1,1.12220776081085,1,1,30,2,1,1,1,3,1,2.0,2.0,1
18064,67790,1,1.0,2,1.0,3,2,2,5,2.0,2,1,2,2,7,1,2,5,3,Version 1,0.50450724363327,2,1,21,2,2,1,1,3,1,2.0,2.0,1
18065,67793,2,,1,,3,2,5,3,2.0,3,3,3,1,4,1,3,1,1,Version 1,0.482531368732452,1,1,16,3,3,4,2,4,2,2.0,2.0,2
18070,67799,2,2.0,2,2.0,4,2,5,4,2.0,1,2,6,3,1,1,2,1,2,Version 1,0.628723621368408,2,1,46,1,1,3,2,1,2,2.0,2.0,1
18077,67812,2,2.0,2,2.0,1,1,3,2,2.0,3,3,4,3,3,1,2,5,3,Version 1,0.5177178382873541,2,1,46,1,1,3,2,1,2,2.0,1.0,2
18097,67845,2,1.0,2,1.0,2,1,3,4,2.0,3,3,4,1,4,1,2,1,2,Version 1,0.683795869350433,2,1,21,1,1,5,5,2,3,2.0,2.0,3
18098,67846,2,1.0,2,1.0,2,1,3,4,2.0,3,3,4,1,4,1,2,1,2,Version 1,0.683795869350433,2,1,21,1,1,5,5,2,3,2.0,2.0,3
18100,67850,2,2.0,1,2.0,6,3,1,3,2.0,1,2,5,3,1,1,2,1,1,Version 1,0.5282118320465089,1,1,46,1,1,4,2,2,2,2.0,2.0,2
18101,67851,2,2.0,1,2.0,6,3,1,3,2.0,1,2,5,3,1,1,2,1,1,Version 1,0.5282118320465089,1,1,46,1,1,4,2,2,2,2.0,2.0,2
18116,67883,2,,1,,2,1,5,2,2.0,1,2,5,3,1,1,3,1,1,Version 1,0.3773394823074339,1,1,16,1,1,3,2,1,2,2.0,2.0,2
18118,67886,2,2.0,1,2.0,6,3,5,2,2.0,1,2,5,3,1,1,2,2,3,Version 1,1.47282993793488,1,1,21,1,1,3,2,1,2,2.0,2.0,1
18121,67892,1,1.0,2,1.0,6,3,5,2,2.0,2,1,2,2,7,1,2,1,2,Version 1,0.391400277614594,2,1,46,2,2,1,1,3,1,2.0,2.0,1
18126,67904,2,2.0,2,2.0,5,3,20,3,2.0,1,2,6,3,1,1,4,2,3,Version 1,0.82359367609024,2,1,30,1,1,3,2,1,2,2.0,2.0,1
18134,67919,1,1.0,2,1.0,3,6,2,4,2.0,4,1,2,2,7,2,2,2,3,Version 1,0.17525355517864202,4,2,25,2,2,1,1,3,1,2.0,1.0,1
18142,67935,3,,2,3.0,1,1,2,2,,3,4,4,1,4,1,1,1,2,Version 1,0.0739167854189873,2,1,42,1,1,4,4,1,2,2.0,1.0,2
18146,67950,1,1.0,2,,2,1,4,3,2.0,3,3,4,1,4,1,2,5,3,Version 1,0.674754977226257,2,1,13,1,2,2,3,3,3,2.0,1.0,1
18151,67956,2,2.0,2,4.0,3,2,35,5,2.0,1,2,6,3,1,1,1,2,3,Version 1,0.646126210689545,2,1,4,1,1,3,2,1,2,2.0,2.0,2
18156,67963,2,2.0,2,2.0,1,13,5,3,2.0,1,2,6,3,1,5,2,2,3,Version 1,1.44356906414032,7,2,21,1,1,3,4,1,2,2.0,1.0,2
18161,67975,1,1.0,1,1.0,6,3,2,5,2.0,2,1,1,2,7,1,4,1,1,Version 1,0.37907999753952004,1,1,30,2,2,1,1,3,1,2.0,2.0,1
18163,67981,2,2.0,2,,5,13,35,4,2.0,8,3,4,3,3,6,1,2,3,Version 1,0.646126210689545,7,2,4,1,1,3,2,1,2,1.0,2.0,2
18171,68000,2,2.0,1,2.0,6,3,20,3,2.0,2,1,1,1,5,1,4,2,3,Version 1,0.918397486209869,1,1,30,2,2,4,2,1,2,2.0,2.0,1
18174,68007,1,2.0,2,1.0,6,3,2,3,2.0,3,4,4,3,3,1,4,1,2,Version 1,0.46742922067642206,2,1,30,2,2,4,1,2,3,1.0,2.0,2
18176,68013,2,2.0,1,2.0,6,3,5,2,2.0,1,2,5,3,1,1,2,2,3,Version 1,1.47282993793488,1,1,21,2,1,3,2,1,2,2.0,2.0,2
18177,68015,1,1.0,1,1.0,1,5,2,2,2.0,4,1,1,2,7,2,2,2,3,Version 1,0.16776326298713698,3,2,25,2,2,1,1,3,1,2.0,1.0,1
18180,68020,2,,2,2.0,3,2,4,4,2.0,1,2,6,3,1,1,1,1,2,Version 1,0.137711301445961,2,1,42,1,1,3,3,1,2,1.0,2.0,2
18189,68042,4,1.0,2,,3,2,4,5,2.0,2,1,2,3,5,1,2,5,3,Version 1,0.9387943148612979,2,1,13,1,3,2,1,2,1,2.0,1.0,2
18193,68050,1,2.0,1,1.0,2,1,5,4,2.0,2,1,1,2,7,1,2,1,1,Version 1,0.29286640882492104,1,1,46,2,2,1,1,3,1,2.0,2.0,1
18194,68054,1,1.0,1,1.0,8,4,35,5,2.0,3,3,3,1,4,1,1,2,3,Version 1,0.568740844726563,1,1,4,2,2,1,1,3,1,2.0,2.0,1
18195,68056,2,2.0,1,2.0,2,1,1,1,2.0,1,2,5,1,2,1,1,2,3,Version 1,0.089184857904911,1,1,47,1,1,3,2,1,2,2.0,2.0,1
18197,68059,1,1.0,1,1.0,5,3,2,2,2.0,3,3,3,2,6,1,2,2,3,Version 1,0.20105576515197798,1,1,25,1,2,1,1,3,1,2.0,2.0,1
18198,68060,2,2.0,2,2.0,3,6,5,3,2.0,5,3,4,1,4,2,2,2,3,Version 1,1.2838163375854499,4,2,21,1,1,4,2,1,2,2.0,2.0,1
18207,68079,2,,2,2.0,3,2,4,5,2.0,3,3,4,3,3,1,1,1,2,Version 1,0.137711301445961,2,1,42,2,1,1,3,2,2,2.0,2.0,2
18215,68096,2,1.0,1,1.0,3,2,5,4,2.0,3,3,3,1,4,1,2,2,3,Version 1,1.47282993793488,1,1,21,2,2,1,1,3,1,2.0,2.0,1
18220,68104,1,1.0,2,1.0,2,1,3,3,2.0,2,1,2,1,5,1,2,5,3,Version 1,0.172081753611565,2,1,25,2,2,2,4,3,1,2.0,1.0,1
18227,68119,1,1.0,1,2.0,6,3,3,5,2.0,2,1,1,1,5,1,2,5,3,Version 1,0.17556981742382097,1,1,25,1,1,2,1,2,1,2.0,1.0,1
18232,68131,3,,1,3.0,3,2,2,2,2.0,3,4,3,1,4,1,1,1,1,Version 1,0.0902467891573906,1,1,42,1,1,4,4,2,3,2.0,1.0,1
18237,68142,1,1.0,2,1.0,7,4,20,5,2.0,2,1,2,2,7,1,4,2,3,Version 1,1.2565609216690101,2,1,30,3,2,1,1,3,1,2.0,2.0,1
18246,68160,1,,2,1.0,7,4,2,4,2.0,2,1,2,2,7,1,1,1,2,Version 1,0.12184180319309199,2,1,42,2,2,1,1,3,1,2.0,2.0,1
18251,68173,2,,1,2.0,2,1,4,4,2.0,1,2,5,3,1,1,1,1,1,Version 1,0.137711301445961,1,1,42,1,1,4,4,1,2,2.0,2.0,2
18254,68180,1,1.0,1,,7,4,3,3,2.0,2,1,1,2,7,1,2,2,3,Version 1,0.5491322875022889,1,1,13,2,2,1,1,3,1,2.0,2.0,1
18267,68205,1,,2,1.0,3,2,4,5,2.0,2,1,2,2,7,1,1,1,2,Version 1,0.0885559171438217,2,1,42,2,2,1,1,3,1,2.0,2.0,1
18269,68207,2,2.0,2,2.0,6,3,1,4,2.0,1,2,6,1,2,1,2,5,3,Version 1,1.3791792392730702,2,1,21,1,3,4,2,1,2,1.0,2.0,1
18272,68213,1,2.0,2,2.0,3,2,2,2,2.0,3,4,4,3,3,1,1,5,3,Version 1,0.208891406655312,2,1,29,2,1,3,2,1,2,2.0,2.0,2
18279,68228,2,2.0,1,2.0,7,4,4,2,2.0,1,2,5,1,2,1,4,1,1,Version 1,1.06584441661835,1,1,30,1,1,3,2,1,2,2.0,1.0,1
18282,68232,2,,2,2.0,4,2,2,4,2.0,1,2,6,1,2,1,1,1,2,Version 1,0.12590748071670502,2,1,42,1,1,4,3,1,2,2.0,2.0,2
18291,68250,1,1.0,2,1.0,3,13,1,5,2.0,8,4,4,1,4,4,1,5,3,Version 1,0.0693759098649025,7,2,47,2,2,1,3,2,1,2.0,2.0,1
18292,68251,2,2.0,1,2.0,1,1,2,1,2.0,1,2,5,2,2,1,2,2,3,Version 1,0.279870718717575,1,1,25,2,2,4,4,1,2,2.0,1.0,1
18293,68252,2,2.0,1,2.0,1,1,2,1,2.0,1,2,5,2,2,1,2,2,3,Version 1,0.279870718717575,1,1,25,2,2,4,4,1,2,2.0,1.0,1
18294,68253,1,1.0,2,1.0,1,1,1,1,2.0,2,1,2,2,7,1,2,5,3,Version 1,0.726629674434662,2,1,21,1,2,1,1,3,1,2.0,1.0,1
18298,68264,1,1.0,2,1.0,6,11,2,1,1.0,6,1,2,1,5,3,1,5,3,Version 1,0.208891406655312,6,2,29,2,2,2,1,3,1,2.0,2.0,1
18302,68270,2,,2,2.0,2,1,2,4,2.0,1,2,6,3,1,1,1,1,2,Version 1,0.12590748071670502,2,1,42,1,1,4,2,1,2,2.0,1.0,1
18304,68272,2,,2,2.0,3,10,3,5,1.0,7,4,4,1,4,1,1,1,3,Version 1,0.11751364916563001,6,2,42,1,1,1,4,3,2,1.0,2.0,1
18307,68279,1,1.0,2,,8,4,3,5,2.0,3,3,4,1,4,1,2,2,3,Version 1,0.628485441207886,2,1,13,2,2,1,1,3,1,2.0,2.0,1
18319,68305,1,1.0,2,1.0,5,3,20,5,2.0,2,1,2,2,7,1,4,2,3,Version 1,0.8193638920784,2,1,30,2,2,1,1,3,1,2.0,2.0,1
18320,68309,1,1.0,2,1.0,7,4,1,1,2.0,3,3,4,1,4,1,2,5,3,Version 1,1.5083036422729499,2,1,21,1,1,2,2,1,1,2.0,2.0,1
18322,68315,2,2.0,2,2.0,8,4,1,5,2.0,1,2,6,3,1,1,1,5,3,Version 1,0.107884913682938,2,1,47,3,1,3,2,2,2,1.0,2.0,1
18324,68324,1,1.0,1,1.0,5,3,1,3,2.0,2,1,1,1,5,1,2,5,3,Version 1,0.74135833978653,1,1,21,2,2,2,1,2,1,2.0,2.0,1
18333,68349,2,2.0,2,2.0,3,2,4,3,2.0,3,3,4,3,3,1,4,1,2,Version 1,0.8569825291633609,2,1,30,2,1,3,2,1,2,1.0,1.0,2
18334,68352,1,1.0,1,1.0,1,9,2,3,1.0,6,1,1,2,7,3,1,5,3,Version 1,0.131651237607002,5,2,29,2,1,1,1,2,1,2.0,1.0,2
18349,68393,2,2.0,1,2.0,7,4,1,4,2.0,1,2,5,3,1,1,1,5,3,Version 1,0.107884913682938,1,1,47,3,3,4,2,2,2,2.0,2.0,2
18366,68448,1,,1,2.0,6,3,3,5,2.0,1,2,5,1,2,1,1,1,1,Version 1,0.0662876889109612,1,1,42,1,3,2,3,3,3,2.0,2.0,1
18370,68462,1,1.0,1,2.0,2,13,1,5,2.0,8,4,3,1,4,4,1,5,3,Version 1,0.0437233150005341,7,2,47,2,2,4,2,2,1,2.0,1.0,1
18371,68463,1,1.0,1,2.0,2,13,1,5,2.0,8,4,3,1,4,4,1,5,3,Version 1,0.0437233150005341,7,2,47,2,2,4,2,2,1,2.0,1.0,1
18372,68466,2,2.0,2,2.0,5,3,2,5,2.0,1,2,6,3,1,1,2,1,2,Version 1,1.3485307693481399,2,1,21,1,1,4,2,2,2,2.0,2.0,1
18386,68522,3,3.0,2,3.0,4,2,1,3,2.0,3,4,4,3,3,1,1,2,3,Version 1,0.0728743746876717,2,1,47,2,2,2,2,2,2,1.0,2.0,1
18388,68527,2,,1,2.0,3,2,3,4,2.0,1,2,5,1,2,1,1,1,1,Version 1,0.11751364916563001,1,1,42,2,1,4,2,1,2,2.0,2.0,1
18397,68563,3,2.0,2,3.0,6,11,2,1,1.0,7,3,4,3,3,3,1,5,3,Version 1,0.265433818101883,6,2,29,2,2,2,4,3,1,2.0,2.0,2
18398,68568,1,1.0,1,1.0,5,13,4,5,2.0,8,1,1,2,7,5,4,1,3,Version 1,0.502861201763153,7,2,30,2,2,1,1,3,1,2.0,1.0,1
18400,68571,2,1.0,2,,8,4,3,4,2.0,3,3,4,1,4,1,2,2,3,Version 1,1.02157318592072,2,1,13,2,3,2,2,4,3,2.0,2.0,1
18405,68591,1,1.0,1,1.0,7,4,4,5,2.0,2,1,1,1,5,1,4,1,1,Version 1,0.771178543567657,1,1,30,2,2,1,1,3,1,2.0,2.0,1
18415,68620,1,1.0,1,,2,1,3,5,2.0,2,1,1,2,7,1,2,2,3,Version 1,0.264546066522598,1,1,13,1,2,1,1,3,1,2.0,2.0,1
18419,68635,1,2.0,1,2.0,6,3,2,3,2.0,1,2,5,1,2,1,1,5,3,Version 1,0.183238670229912,1,1,29,1,1,3,2,1,2,2.0,2.0,1
18426,68657,1,2.0,2,2.0,6,3,2,4,2.0,1,2,6,3,1,1,1,5,3,Version 1,0.208891406655312,2,1,29,1,1,3,2,1,2,1.0,2.0,2
18429,68666,2,,2,2.0,6,3,3,5,2.0,3,3,4,3,3,1,1,2,3,Version 1,0.11299389600753801,2,1,42,1,1,2,3,3,2,2.0,2.0,2
18434,68687,1,1.0,2,,3,2,3,4,2.0,3,3,4,1,4,1,2,2,3,Version 1,0.353551656007767,2,1,13,2,2,1,3,3,1,1.0,2.0,1
18442,68710,2,,2,2.0,1,1,3,2,2.0,1,2,6,3,1,1,1,1,2,Version 1,0.11751364916563001,2,1,42,2,1,4,3,2,2,2.0,1.0,2
18443,68711,1,1.0,1,1.0,4,2,4,4,2.0,3,3,3,1,4,1,4,1,1,Version 1,0.502861201763153,1,1,30,2,2,1,1,3,1,2.0,2.0,1
18445,68725,2,,2,,8,8,1,4,2.0,5,3,4,1,4,2,3,1,3,Version 1,0.721416532993317,4,2,16,2,1,1,1,2,1,2.0,2.0,2
18455,68763,2,,1,,6,3,1,2,2.0,1,2,5,3,1,1,3,1,1,Version 1,0.5023614764213561,1,1,16,1,1,3,2,2,2,2.0,2.0,1
18456,68764,4,,2,2.0,2,1,3,2,2.0,3,3,4,1,4,1,1,1,2,Version 1,0.0444021821022034,2,1,42,1,2,4,4,2,2,2.0,1.0,1
18459,68780,1,1.0,2,,7,4,3,2,2.0,2,1,2,1,5,1,2,2,3,Version 1,0.628485441207886,2,1,13,1,2,1,1,3,1,2.0,2.0,3
